Project Name ▲,Sample ID,Source,Strategy,Selection,Layout,File Name,File Path,accession,experiment,instrument,run,spots,bases,size,published
OSD,SAMEA3275565,METAGENOMIC,WGS,RANDOM,paired,ERR770972_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770972_2.fastq.gz,ERR770972,ERX714317,Illumina MiSeq,ERR770972,"1,215,082",471.9M,248Mb,3/4/15
OSD,SAMEA3275570,METAGENOMIC,WGS,RANDOM,paired,ERR770975_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770975_1.fastq.gz,ERR770975,ERX714259,Illumina MiSeq,ERR770975,"1,247,179",467.5M,243.9Mb,3/4/15
OSD,SAMEA3275570,METAGENOMIC,WGS,RANDOM,paired,ERR770975_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770975_2.fastq.gz,ERR770975,ERX714259,Illumina MiSeq,ERR770975,"1,247,179",467.5M,243.9Mb,3/4/15
OSD,SAMEA3275571,METAGENOMIC,WGS,RANDOM,paired,ERR770976_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770976_1.fastq.gz,ERR770976,ERX714320,Illumina MiSeq,ERR770976,"1,149,852",416.1M,217.1Mb,3/4/15
OSD,SAMEA3275571,METAGENOMIC,WGS,RANDOM,paired,ERR770976_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770976_2.fastq.gz,ERR770976,ERX714320,Illumina MiSeq,ERR770976,"1,149,852",416.1M,217.1Mb,3/4/15
OSD,SAMEA3275573,METAGENOMIC,WGS,RANDOM,paired,ERR770977_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770977_1.fastq.gz,ERR770977,ERX714261,Illumina MiSeq,ERR770977,"1,254,116",579.4M,308.4Mb,3/4/15
OSD,SAMEA3275573,METAGENOMIC,WGS,RANDOM,paired,ERR770977_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770977_2.fastq.gz,ERR770977,ERX714261,Illumina MiSeq,ERR770977,"1,254,116",579.4M,308.4Mb,3/4/15
OSD,SAMEA3275574,METAGENOMIC,WGS,RANDOM,paired,ERR770978_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770978_1.fastq.gz,ERR770978,ERX714234,Illumina MiSeq,ERR770978,"1,141,446",537.8M,277.9Mb,3/4/15
OSD,SAMEA3275574,METAGENOMIC,WGS,RANDOM,paired,ERR770978_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770978_2.fastq.gz,ERR770978,ERX714234,Illumina MiSeq,ERR770978,"1,141,446",537.8M,277.9Mb,3/4/15
OSD,SAMEA3275575,METAGENOMIC,WGS,RANDOM,paired,ERR770979_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770979_1.fastq.gz,ERR770979,ERX714321,Illumina MiSeq,ERR770979,"1,163,672",547.4M,288.2Mb,3/4/15
OSD,SAMEA3275575,METAGENOMIC,WGS,RANDOM,paired,ERR770979_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770979_2.fastq.gz,ERR770979,ERX714321,Illumina MiSeq,ERR770979,"1,163,672",547.4M,288.2Mb,3/4/15
OSD,SAMEA3275576,METAGENOMIC,WGS,RANDOM,paired,ERR770981_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770981_1.fastq.gz,ERR770981,ERX714319,Illumina MiSeq,ERR770981,"1,151,638",550.7M,293.4Mb,3/4/15
OSD,SAMEA3275576,METAGENOMIC,WGS,RANDOM,paired,ERR770981_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770981_2.fastq.gz,ERR770981,ERX714319,Illumina MiSeq,ERR770981,"1,151,638",550.7M,293.4Mb,3/4/15
OSD,SAMEA3275577,METAGENOMIC,WGS,RANDOM,paired,ERR770982_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770982_1.fastq.gz,ERR770982,ERX714262,Illumina MiSeq,ERR770982,"1,608,978",725.7M,370Mb,3/4/15
OSD,SAMEA3275577,METAGENOMIC,WGS,RANDOM,paired,ERR770982_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770982_2.fastq.gz,ERR770982,ERX714262,Illumina MiSeq,ERR770982,"1,608,978",725.7M,370Mb,3/4/15
OSD,SAMEA3275578,METAGENOMIC,WGS,RANDOM,paired,ERR770983_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770983_1.fastq.gz,ERR770983,ERX714343,Illumina MiSeq,ERR770983,"1,199,113",653.6M,346.3Mb,3/4/15
OSD,SAMEA3275578,METAGENOMIC,WGS,RANDOM,paired,ERR770983_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770983_2.fastq.gz,ERR770983,ERX714343,Illumina MiSeq,ERR770983,"1,199,113",653.6M,346.3Mb,3/4/15
OSD,SAMEA3275579,METAGENOMIC,WGS,RANDOM,paired,ERR770984_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770984_1.fastq.gz,ERR770984,ERX714220,Illumina MiSeq,ERR770984,"999,104",552.1M,285.9Mb,3/4/15
OSD,SAMEA3275579,METAGENOMIC,WGS,RANDOM,paired,ERR770984_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770984_2.fastq.gz,ERR770984,ERX714220,Illumina MiSeq,ERR770984,"999,104",552.1M,285.9Mb,3/4/15
OSD,SAMEA3275580,METAGENOMIC,WGS,RANDOM,paired,ERR770985_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770985_1.fastq.gz,ERR770985,ERX714263,Illumina MiSeq,ERR770985,"1,310,774",591.6M,304.5Mb,3/4/15
OSD,SAMEA3275580,METAGENOMIC,WGS,RANDOM,paired,ERR770985_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770985_2.fastq.gz,ERR770985,ERX714263,Illumina MiSeq,ERR770985,"1,310,774",591.6M,304.5Mb,3/4/15
OSD,SAMEA3275581,METAGENOMIC,WGS,RANDOM,paired,ERR770986_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770986_1.fastq.gz,ERR770986,ERX714342,Illumina MiSeq,ERR770986,"1,330,321",588.5M,297.6Mb,3/4/15
OSD,SAMEA3275581,METAGENOMIC,WGS,RANDOM,paired,ERR770986_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770986_2.fastq.gz,ERR770986,ERX714342,Illumina MiSeq,ERR770986,"1,330,321",588.5M,297.6Mb,3/4/15
OSD,SAMEA3275582,METAGENOMIC,WGS,RANDOM,paired,ERR770987_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770987_1.fastq.gz,ERR770987,ERX714265,Illumina MiSeq,ERR770987,"1,402,406",607.4M,301.3Mb,3/4/15
OSD,SAMEA3275582,METAGENOMIC,WGS,RANDOM,paired,ERR770987_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770987_2.fastq.gz,ERR770987,ERX714265,Illumina MiSeq,ERR770987,"1,402,406",607.4M,301.3Mb,3/4/15
OSD,SAMEA3275583,METAGENOMIC,WGS,RANDOM,paired,ERR770989_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770989_1.fastq.gz,ERR770989,ERX714322,Illumina MiSeq,ERR770989,"1,235,324",568.7M,293.4Mb,3/4/15
OSD,SAMEA3275583,METAGENOMIC,WGS,RANDOM,paired,ERR770989_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770989_2.fastq.gz,ERR770989,ERX714322,Illumina MiSeq,ERR770989,"1,235,324",568.7M,293.4Mb,3/4/15
OSD,SAMEA3275584,METAGENOMIC,WGS,RANDOM,paired,ERR770990_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770990_1.fastq.gz,ERR770990,ERX714334,Illumina MiSeq,ERR770990,"1,102,444",605M,317.4Mb,3/4/15
OSD,SAMEA3275584,METAGENOMIC,WGS,RANDOM,paired,ERR770990_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770990_2.fastq.gz,ERR770990,ERX714334,Illumina MiSeq,ERR770990,"1,102,444",605M,317.4Mb,3/4/15
OSD,SAMEA3275585,METAGENOMIC,WGS,RANDOM,paired,ERR770991_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770991_1.fastq.gz,ERR770991,ERX714346,Illumina MiSeq,ERR770991,"1,591,374",725.1M,376.9Mb,3/4/15
OSD,SAMEA3275585,METAGENOMIC,WGS,RANDOM,paired,ERR770991_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770991_2.fastq.gz,ERR770991,ERX714346,Illumina MiSeq,ERR770991,"1,591,374",725.1M,376.9Mb,3/4/15
OSD,SAMEA3275586,METAGENOMIC,WGS,RANDOM,paired,ERR770992_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770992_1.fastq.gz,ERR770992,ERX714264,Illumina MiSeq,ERR770992,"1,435,771",667.5M,346.4Mb,3/4/15
OSD,SAMEA3275586,METAGENOMIC,WGS,RANDOM,paired,ERR770992_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770992_2.fastq.gz,ERR770992,ERX714264,Illumina MiSeq,ERR770992,"1,435,771",667.5M,346.4Mb,3/4/15
OSD,SAMEA3275588,METAGENOMIC,WGS,RANDOM,paired,ERR770993_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770993_1.fastq.gz,ERR770993,ERX714252,Illumina MiSeq,ERR770993,"1,334,725",645.5M,342Mb,3/4/15
OSD,SAMEA3275588,METAGENOMIC,WGS,RANDOM,paired,ERR770993_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770993_2.fastq.gz,ERR770993,ERX714252,Illumina MiSeq,ERR770993,"1,334,725",645.5M,342Mb,3/4/15
OSD,SAMEA3275590,METAGENOMIC,WGS,RANDOM,paired,ERR770994_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770994_1.fastq.gz,ERR770994,ERX714344,Illumina MiSeq,ERR770994,"1,500,574",702.3M,358.9Mb,3/4/15
OSD,SAMEA3275590,METAGENOMIC,WGS,RANDOM,paired,ERR770994_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770994_2.fastq.gz,ERR770994,ERX714344,Illumina MiSeq,ERR770994,"1,500,574",702.3M,358.9Mb,3/4/15
OSD,SAMEA3275591,METAGENOMIC,WGS,RANDOM,paired,ERR770995_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770995_1.fastq.gz,ERR770995,ERX714345,Illumina MiSeq,ERR770995,"2,784,782",1.3G,626.4Mb,3/4/15
OSD,SAMEA3275591,METAGENOMIC,WGS,RANDOM,paired,ERR770995_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770995_2.fastq.gz,ERR770995,ERX714345,Illumina MiSeq,ERR770995,"2,784,782",1.3G,626.4Mb,3/4/15
OSD,SAMEA3275598,METAGENOMIC,WGS,RANDOM,paired,ERR770996_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770996_1.fastq.gz,ERR770996,ERX714229,Illumina MiSeq,ERR770996,"1,478,579",685.5M,352.1Mb,3/4/15
OSD,SAMEA3275598,METAGENOMIC,WGS,RANDOM,paired,ERR770996_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770996_2.fastq.gz,ERR770996,ERX714229,Illumina MiSeq,ERR770996,"1,478,579",685.5M,352.1Mb,3/4/15
OSD,SAMEA3275600,METAGENOMIC,WGS,RANDOM,paired,ERR770997_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770997_1.fastq.gz,ERR770997,ERX714323,Illumina MiSeq,ERR770997,"1,440,731",671.6M,345.6Mb,3/4/15
OSD,SAMEA3275600,METAGENOMIC,WGS,RANDOM,paired,ERR770997_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR770997_2.fastq.gz,ERR770997,ERX714323,Illumina MiSeq,ERR770997,"1,440,731",671.6M,345.6Mb,3/4/15
OSD,SAMEA3275601,METAGENOMIC,WGS,RANDOM,paired,ERR771000_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771000_1.fastq.gz,ERR771000,ERX714266,Illumina MiSeq,ERR771000,"1,361,126",658.8M,349.2Mb,3/4/15
OSD,SAMEA3275601,METAGENOMIC,WGS,RANDOM,paired,ERR771000_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771000_2.fastq.gz,ERR771000,ERX714266,Illumina MiSeq,ERR771000,"1,361,126",658.8M,349.2Mb,3/4/15
OSD,SAMEA3275602,METAGENOMIC,WGS,RANDOM,paired,ERR771001_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771001_1.fastq.gz,ERR771001,ERX714349,Illumina MiSeq,ERR771001,"979,085",554.6M,288Mb,3/4/15
OSD,SAMEA3275602,METAGENOMIC,WGS,RANDOM,paired,ERR771001_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771001_2.fastq.gz,ERR771001,ERX714349,Illumina MiSeq,ERR771001,"979,085",554.6M,288Mb,3/4/15
OSD,SAMEA3275603,METAGENOMIC,WGS,RANDOM,paired,ERR771002_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771002_1.fastq.gz,ERR771002,ERX714348,Illumina MiSeq,ERR771002,"1,273,415",652.4M,321Mb,3/4/15
OSD,SAMEA3275603,METAGENOMIC,WGS,RANDOM,paired,ERR771002_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771002_2.fastq.gz,ERR771002,ERX714348,Illumina MiSeq,ERR771002,"1,273,415",652.4M,321Mb,3/4/15
OSD,SAMEA3275604,METAGENOMIC,WGS,RANDOM,paired,ERR771003_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771003_1.fastq.gz,ERR771003,ERX714324,Illumina MiSeq,ERR771003,"511,010",287.9M,146.2Mb,3/4/15
OSD,SAMEA3275604,METAGENOMIC,WGS,RANDOM,paired,ERR771003_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771003_2.fastq.gz,ERR771003,ERX714324,Illumina MiSeq,ERR771003,"511,010",287.9M,146.2Mb,3/4/15
OSD,SAMEA3275605,METAGENOMIC,WGS,RANDOM,paired,ERR771004_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771004_1.fastq.gz,ERR771004,ERX714350,Illumina MiSeq,ERR771004,"1,400,278",648.9M,305.5Mb,3/4/15
OSD,SAMEA3275605,METAGENOMIC,WGS,RANDOM,paired,ERR771004_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771004_2.fastq.gz,ERR771004,ERX714350,Illumina MiSeq,ERR771004,"1,400,278",648.9M,305.5Mb,3/4/15
OSD,SAMEA3275607,METAGENOMIC,WGS,RANDOM,paired,ERR771005_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771005_1.fastq.gz,ERR771005,ERX714258,Illumina MiSeq,ERR771005,"1,193,666",614.3M,298.4Mb,3/4/15
OSD,SAMEA3275607,METAGENOMIC,WGS,RANDOM,paired,ERR771005_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771005_2.fastq.gz,ERR771005,ERX714258,Illumina MiSeq,ERR771005,"1,193,666",614.3M,298.4Mb,3/4/15
OSD,SAMEA3275608,METAGENOMIC,WGS,RANDOM,paired,ERR771006_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771006_1.fastq.gz,ERR771006,ERX714326,Illumina MiSeq,ERR771006,"1,186,452",580.1M,258.2Mb,3/4/15
OSD,SAMEA3275608,METAGENOMIC,WGS,RANDOM,paired,ERR771006_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771006_2.fastq.gz,ERR771006,ERX714326,Illumina MiSeq,ERR771006,"1,186,452",580.1M,258.2Mb,3/4/15
OSD,SAMEA3275609,METAGENOMIC,WGS,RANDOM,paired,ERR771007_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771007_1.fastq.gz,ERR771007,ERX714226,Illumina MiSeq,ERR771007,"65,937",37.2M,21.8Mb,3/4/15
OSD,SAMEA3275609,METAGENOMIC,WGS,RANDOM,paired,ERR771007_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771007_2.fastq.gz,ERR771007,ERX714226,Illumina MiSeq,ERR771007,"65,937",37.2M,21.8Mb,3/4/15
OSD,SAMEA3275610,METAGENOMIC,WGS,RANDOM,paired,ERR771009_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771009_1.fastq.gz,ERR771009,ERX714325,Illumina MiSeq,ERR771009,"1,487,040",673.8M,309.8Mb,3/4/15
OSD,SAMEA3275610,METAGENOMIC,WGS,RANDOM,paired,ERR771009_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771009_2.fastq.gz,ERR771009,ERX714325,Illumina MiSeq,ERR771009,"1,487,040",673.8M,309.8Mb,3/4/15
OSD,SAMEA3275611,METAGENOMIC,WGS,RANDOM,paired,ERR771010_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771010_1.fastq.gz,ERR771010,ERX714245,Illumina MiSeq,ERR771010,"1,282,987",671.3M,315Mb,3/4/15
OSD,SAMEA3275611,METAGENOMIC,WGS,RANDOM,paired,ERR771010_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771010_2.fastq.gz,ERR771010,ERX714245,Illumina MiSeq,ERR771010,"1,282,987",671.3M,315Mb,3/4/15
OSD,SAMEA3275612,METAGENOMIC,WGS,RANDOM,paired,ERR771011_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771011_1.fastq.gz,ERR771011,ERX714328,Illumina MiSeq,ERR771011,"1,639,623",713.6M,328.9Mb,3/4/15
OSD,SAMEA3275612,METAGENOMIC,WGS,RANDOM,paired,ERR771011_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771011_2.fastq.gz,ERR771011,ERX714328,Illumina MiSeq,ERR771011,"1,639,623",713.6M,328.9Mb,3/4/15
OSD,SAMEA3275614,METAGENOMIC,WGS,RANDOM,paired,ERR771012_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771012_1.fastq.gz,ERR771012,ERX714330,Illumina MiSeq,ERR771012,"1,458,970",671.5M,333.1Mb,3/4/15
OSD,SAMEA3275614,METAGENOMIC,WGS,RANDOM,paired,ERR771012_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771012_2.fastq.gz,ERR771012,ERX714330,Illumina MiSeq,ERR771012,"1,458,970",671.5M,333.1Mb,3/4/15
OSD,SAMEA3275615,METAGENOMIC,WGS,RANDOM,paired,ERR771013_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771013_1.fastq.gz,ERR771013,ERX714357,Illumina MiSeq,ERR771013,"1,545,753",686.5M,328.3Mb,3/4/15
OSD,SAMEA3275615,METAGENOMIC,WGS,RANDOM,paired,ERR771013_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771013_2.fastq.gz,ERR771013,ERX714357,Illumina MiSeq,ERR771013,"1,545,753",686.5M,328.3Mb,3/4/15
OSD,SAMEA3275616,METAGENOMIC,WGS,RANDOM,paired,ERR771014_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771014_1.fastq.gz,ERR771014,ERX714331,Illumina MiSeq,ERR771014,"1,193,837",593.6M,278.2Mb,3/4/15
OSD,SAMEA3275616,METAGENOMIC,WGS,RANDOM,paired,ERR771014_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771014_2.fastq.gz,ERR771014,ERX714331,Illumina MiSeq,ERR771014,"1,193,837",593.6M,278.2Mb,3/4/15
OSD,SAMEA3275620,METAGENOMIC,WGS,RANDOM,paired,ERR771017_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771017_1.fastq.gz,ERR771017,ERX714327,Illumina MiSeq,ERR771017,"1,408,435",659.1M,305.4Mb,3/4/15
OSD,SAMEA3275620,METAGENOMIC,WGS,RANDOM,paired,ERR771017_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771017_2.fastq.gz,ERR771017,ERX714327,Illumina MiSeq,ERR771017,"1,408,435",659.1M,305.4Mb,3/4/15
OSD,SAMEA3275621,METAGENOMIC,WGS,RANDOM,paired,ERR771018_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771018_1.fastq.gz,ERR771018,ERX714244,Illumina MiSeq,ERR771018,"828,380",419.1M,192.1Mb,3/4/15
OSD,SAMEA3275621,METAGENOMIC,WGS,RANDOM,paired,ERR771018_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771018_2.fastq.gz,ERR771018,ERX714244,Illumina MiSeq,ERR771018,"828,380",419.1M,192.1Mb,3/4/15
OSD,SAMEA3275622,METAGENOMIC,WGS,RANDOM,paired,ERR771019_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771019_1.fastq.gz,ERR771019,ERX714353,Illumina MiSeq,ERR771019,"1,252,579",634.5M,300.8Mb,3/4/15
OSD,SAMEA3275622,METAGENOMIC,WGS,RANDOM,paired,ERR771019_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771019_2.fastq.gz,ERR771019,ERX714353,Illumina MiSeq,ERR771019,"1,252,579",634.5M,300.8Mb,3/4/15
OSD,SAMEA3275623,METAGENOMIC,WGS,RANDOM,paired,ERR771020_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771020_1.fastq.gz,ERR771020,ERX714351,Illumina MiSeq,ERR771020,"1,524,912",723.8M,319.5Mb,3/4/15
OSD,SAMEA3275623,METAGENOMIC,WGS,RANDOM,paired,ERR771020_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771020_2.fastq.gz,ERR771020,ERX714351,Illumina MiSeq,ERR771020,"1,524,912",723.8M,319.5Mb,3/4/15
OSD,SAMEA3275624,METAGENOMIC,WGS,RANDOM,paired,ERR771021_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771021_1.fastq.gz,ERR771021,ERX714352,Illumina MiSeq,ERR771021,"1,469,948",644.3M,290.3Mb,3/4/15
OSD,SAMEA3275624,METAGENOMIC,WGS,RANDOM,paired,ERR771021_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771021_2.fastq.gz,ERR771021,ERX714352,Illumina MiSeq,ERR771021,"1,469,948",644.3M,290.3Mb,3/4/15
OSD,SAMEA3275625,METAGENOMIC,WGS,RANDOM,paired,ERR771022_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771022_1.fastq.gz,ERR771022,ERX714219,Illumina MiSeq,ERR771022,"601,873",348.9M,177.2Mb,3/4/15
OSD,SAMEA3275625,METAGENOMIC,WGS,RANDOM,paired,ERR771022_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771022_2.fastq.gz,ERR771022,ERX714219,Illumina MiSeq,ERR771022,"601,873",348.9M,177.2Mb,3/4/15
OSD,SAMEA3275626,METAGENOMIC,WGS,RANDOM,paired,ERR771024_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771024_1.fastq.gz,ERR771024,ERX714361,Illumina MiSeq,ERR771024,"985,490",469.4M,228Mb,3/4/15
OSD,SAMEA3275626,METAGENOMIC,WGS,RANDOM,paired,ERR771024_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771024_2.fastq.gz,ERR771024,ERX714361,Illumina MiSeq,ERR771024,"985,490",469.4M,228Mb,3/4/15
OSD,SAMEA3275627,METAGENOMIC,WGS,RANDOM,paired,ERR771025_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771025_1.fastq.gz,ERR771025,ERX714362,Illumina MiSeq,ERR771025,"1,058,477",492.7M,234Mb,3/4/15
OSD,SAMEA3275627,METAGENOMIC,WGS,RANDOM,paired,ERR771025_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771025_2.fastq.gz,ERR771025,ERX714362,Illumina MiSeq,ERR771025,"1,058,477",492.7M,234Mb,3/4/15
OSD,SAMEA3275628,METAGENOMIC,WGS,RANDOM,paired,ERR771027_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771027_1.fastq.gz,ERR771027,ERX714332,Illumina MiSeq,ERR771027,"1,512,017",582.5M,267.1Mb,3/4/15
OSD,SAMEA3275628,METAGENOMIC,WGS,RANDOM,paired,ERR771027_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771027_2.fastq.gz,ERR771027,ERX714332,Illumina MiSeq,ERR771027,"1,512,017",582.5M,267.1Mb,3/4/15
OSD,SAMEA3275629,METAGENOMIC,WGS,RANDOM,paired,ERR771033_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771033_1.fastq.gz,ERR771033,ERX714329,Illumina MiSeq,ERR771033,"1,098,515",461.7M,217.3Mb,3/4/15
OSD,SAMEA3275629,METAGENOMIC,WGS,RANDOM,paired,ERR771033_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771033_2.fastq.gz,ERR771033,ERX714329,Illumina MiSeq,ERR771033,"1,098,515",461.7M,217.3Mb,3/4/15
OSD,SAMEA3275630,METAGENOMIC,WGS,RANDOM,paired,ERR771043_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771043_1.fastq.gz,ERR771043,ERX714218,Illumina MiSeq,ERR771043,"837,506",442.7M,218.1Mb,3/4/15
OSD,SAMEA3275630,METAGENOMIC,WGS,RANDOM,paired,ERR771043_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771043_2.fastq.gz,ERR771043,ERX714218,Illumina MiSeq,ERR771043,"837,506",442.7M,218.1Mb,3/4/15
OSD,SAMEA3275631,METAGENOMIC,WGS,RANDOM,paired,ERR771063_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771063_1.fastq.gz,ERR771063,ERX714360,Illumina MiSeq,ERR771063,"924,092",469.4M,221.6Mb,3/4/15
OSD,SAMEA3275631,METAGENOMIC,WGS,RANDOM,paired,ERR771063_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771063_2.fastq.gz,ERR771063,ERX714360,Illumina MiSeq,ERR771063,"924,092",469.4M,221.6Mb,3/4/15
OSD,SAMEA3275632,METAGENOMIC,WGS,RANDOM,paired,ERR771062_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771062_1.fastq.gz,ERR771062,ERX714359,Illumina MiSeq,ERR771062,"938,207",477.1M,232.6Mb,3/4/15
OSD,SAMEA3275632,METAGENOMIC,WGS,RANDOM,paired,ERR771062_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771062_2.fastq.gz,ERR771062,ERX714359,Illumina MiSeq,ERR771062,"938,207",477.1M,232.6Mb,3/4/15
OSD,SAMEA3275633,METAGENOMIC,WGS,RANDOM,paired,ERR771073_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771073_1.fastq.gz,ERR771073,ERX714246,Illumina MiSeq,ERR771073,"1,074,205",510.9M,250.6Mb,3/4/15
OSD,SAMEA3275633,METAGENOMIC,WGS,RANDOM,paired,ERR771073_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771073_2.fastq.gz,ERR771073,ERX714246,Illumina MiSeq,ERR771073,"1,074,205",510.9M,250.6Mb,3/4/15
OSD,SAMEA3275634,METAGENOMIC,WGS,RANDOM,paired,ERR771078_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/ERR771078_1.fastq.gz,ERR771078,ERX714333,Illumina MiSeq,ERR771078,"1,147,632",463.9M,223.5Mb,3/4/15
